osrs_id,name,category,existing_2009_id,existing_2009_name,same_name_2009_ids,duplicate_name_in_osrs,placeholder_or_null,noted_or_note_related,tradeable,stackable,equipment_item,weapon_item,non_equipment_item,quest_or_untradeable_hint,requires_models,definition_only_candidate,inventory_model_id,ground_model_id,male_wield_model_id,female_wield_model_id,equipment_slot,weapon_type,attack_speed,has_examine
205,Grimy harralander,already_existing_same_id,205,Grimy harralander,"[205, 206]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
206,Grimy harralander,already_existing_same_id,206,Grimy harralander,"[205, 206]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
207,Grimy ranarr weed,id_collision,207,Grimy ranarr,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
208,Grimy ranarr weed,id_collision,208,Grimy ranarr,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
209,Grimy irit leaf,id_collision,209,Grimy irit,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
210,Grimy irit leaf,id_collision,210,Grimy irit,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
211,Grimy avantoe,already_existing_same_id,211,Grimy avantoe,"[211, 212]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
212,Grimy avantoe,already_existing_same_id,212,Grimy avantoe,"[211, 212]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
213,Grimy kwuarm,already_existing_same_id,213,Grimy kwuarm,"[213, 214]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
214,Grimy kwuarm,already_existing_same_id,214,Grimy kwuarm,"[213, 214]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
215,Grimy cadantine,already_existing_same_id,215,Grimy cadantine,"[215, 216]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
216,Grimy cadantine,already_existing_same_id,216,Grimy cadantine,"[215, 216]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
217,Grimy dwarf weed,already_existing_same_id,217,Grimy dwarf weed,"[217, 218]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
218,Grimy dwarf weed,already_existing_same_id,218,Grimy dwarf weed,"[217, 218]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
219,Grimy torstol,already_existing_same_id,219,Grimy torstol,"[219, 220]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
220,Grimy torstol,already_existing_same_id,220,Grimy torstol,"[219, 220]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
221,Eye of newt,already_existing_same_id,221,Eye of newt,"[221, 222]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
222,Eye of newt,already_existing_same_id,222,Eye of newt,"[221, 222]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
223,Red spiders' eggs,already_existing_same_id,223,Red spiders' eggs,"[223, 224]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
224,Red spiders' eggs,already_existing_same_id,224,Red spiders' eggs,"[223, 224]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
225,Limpwurt root,already_existing_same_id,225,Limpwurt root,"[225, 226]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
226,Limpwurt root,already_existing_same_id,226,Limpwurt root,"[225, 226]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
227,Vial of water,already_existing_same_id,227,Vial of water,"[227, 228, 9086]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
228,Vial of water,already_existing_same_id,228,Vial of water,"[227, 228, 9086]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
229,Vial,already_existing_same_id,229,Vial,"[229, 230, 2389, 2390]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
230,Vial,already_existing_same_id,230,Vial,"[229, 230, 2389, 2390]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
231,Snape grass,already_existing_same_id,231,Snape grass,"[231, 232]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
232,Snape grass,already_existing_same_id,232,Snape grass,"[231, 232]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
233,Pestle and mortar,already_existing_same_id,233,Pestle and mortar,"[233, 234, 13587]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
234,Pestle and mortar,already_existing_same_id,234,Pestle and mortar,"[233, 234, 13587]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
235,Unicorn horn dust,already_existing_same_id,235,Unicorn horn dust,"[235, 236]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
236,Unicorn horn dust,already_existing_same_id,236,Unicorn horn dust,"[235, 236]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
237,Unicorn horn,already_existing_same_id,237,Unicorn horn,"[237, 238, 1487]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
238,Unicorn horn,already_existing_same_id,238,Unicorn horn,"[237, 238, 1487]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
239,White berries,already_existing_same_id,239,White berries,"[239, 240]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
240,White berries,already_existing_same_id,240,White berries,"[239, 240]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
241,Dragon scale dust,already_existing_same_id,241,Dragon scale dust,"[241, 242]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
242,Dragon scale dust,already_existing_same_id,242,Dragon scale dust,"[241, 242]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
243,Blue dragon scale,already_existing_same_id,243,Blue dragon scale,"[243, 244]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
244,Blue dragon scale,already_existing_same_id,244,Blue dragon scale,"[243, 244]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
245,Wine of zamorak,already_existing_same_id,245,Wine of zamorak,"[245, 246]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
246,Wine of zamorak,already_existing_same_id,246,Wine of zamorak,"[245, 246]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
247,Jangerberries,already_existing_same_id,247,Jangerberries,"[247, 248]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
248,Jangerberries,already_existing_same_id,248,Jangerberries,"[247, 248]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
249,Guam leaf,id_collision,249,Clean guam,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
250,Guam leaf,id_collision,250,Clean guam,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
251,Marrentill,id_collision,251,Clean marrentill,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
252,Marrentill,id_collision,252,Clean marrentill,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
253,Tarromin,id_collision,253,Clean tarromin,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
254,Tarromin,id_collision,254,Clean tarromin,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
255,Harralander,id_collision,255,Clean harralander,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
256,Harralander,id_collision,256,Clean harralander,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
257,Ranarr weed,id_collision,257,Clean ranarr,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
258,Ranarr weed,id_collision,258,Clean ranarr,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
259,Irit leaf,id_collision,259,Clean irit,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
260,Irit leaf,id_collision,260,Clean irit,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
261,Avantoe,id_collision,261,Clean avantoe,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
262,Avantoe,id_collision,262,Clean avantoe,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
263,Kwuarm,id_collision,263,Clean kwuarm,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
264,Kwuarm,id_collision,264,Clean kwuarm,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
265,Cadantine,id_collision,265,Clean cadantine,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
266,Cadantine,id_collision,266,Clean cadantine,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
267,Dwarf weed,id_collision,267,Clean dwarf weed,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
268,Dwarf weed,id_collision,268,Clean dwarf weed,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
269,Torstol,id_collision,269,Clean torstol,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
270,Torstol,id_collision,270,Clean torstol,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
271,Pressure gauge,already_existing_same_id,271,Pressure gauge,[271],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
272,Fish food,already_existing_same_id,272,Fish food,[272],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
273,Poison,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
274,Poisoned fish food,already_existing_same_id,274,Poisoned fish food,[274],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
275,Key,already_existing_same_id,275,Key,"[275, 13304]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
276,Rubber tube,already_existing_same_id,276,Rubber tube,[276],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
277,Oil can,already_existing_same_id,277,Oil can,[277],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
278,Cattleprod,already_existing_same_id,278,Cattleprod,[278],True,False,False,False,False,True,True,False,True,False,True,,,,,3,stab_sword,4,True
279,Sheep feed,already_existing_same_id,279,Sheep feed,[279],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
280,Sheep bones (1),already_existing_same_id,280,Sheep bones (1),[280],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
281,Sheep bones (2),already_existing_same_id,281,Sheep bones (2),[281],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
282,Sheep bones (3),already_existing_same_id,282,Sheep bones (3),[282],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
283,Sheep bones (4),already_existing_same_id,283,Sheep bones (4),[283],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
284,Plague jacket,already_existing_same_id,284,Plague jacket,[284],True,False,False,False,False,True,False,False,True,False,True,,,,,4,,,True
285,Plague trousers,already_existing_same_id,285,Plague trousers,[285],True,False,False,False,False,True,False,False,True,False,True,,,,,7,,,True
286,Orange goblin mail,already_existing_same_id,286,Orange goblin mail,[286],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
287,Blue goblin mail,already_existing_same_id,287,Blue goblin mail,[287],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
288,Goblin mail,already_existing_same_id,288,Goblin mail,"[288, 289]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
289,Goblin mail,already_existing_same_id,289,Goblin mail,"[288, 289]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
290,Research package,already_existing_same_id,290,Research package,[290],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
291,Research notes,id_collision,291,Notes,[10492],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
292,Book on baxtorian,already_existing_same_id,292,Book on baxtorian,[292],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
293,Key,id_collision,293,A key,"[275, 13304]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
294,Glarial's pebble,already_existing_same_id,294,Glarial's pebble,[294],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
295,Glarial's amulet,already_existing_same_id,295,Glarial's amulet,[295],True,False,False,False,False,True,False,False,True,False,True,,,,,2,,,True
296,Glarial's urn,already_existing_same_id,296,Glarial's urn,"[296, 297]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
297,Glarial's urn (empty),id_collision,297,Glarial's urn,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
298,Key,id_collision,298,A key,"[275, 13304]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
299,Mithril seeds,already_existing_same_id,299,Mithril seeds,[299],True,False,False,True,True,False,False,True,False,False,True,,,,,,,,True
300,Rat's tail,already_existing_same_id,300,Rat's tail,[300],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
301,Lobster pot,already_existing_same_id,301,Lobster pot,"[301, 302]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
302,Lobster pot,already_existing_same_id,302,Lobster pot,"[301, 302]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
303,Small fishing net,already_existing_same_id,303,Small fishing net,"[303, 304, 6209]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
304,Small fishing net,already_existing_same_id,304,Small fishing net,"[303, 304, 6209]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
305,Big fishing net,already_existing_same_id,305,Big fishing net,"[305, 306]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
306,Big fishing net,already_existing_same_id,306,Big fishing net,"[305, 306]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
307,Fishing rod,already_existing_same_id,307,Fishing rod,"[307, 308]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
308,Fishing rod,already_existing_same_id,308,Fishing rod,"[307, 308]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
309,Fly fishing rod,already_existing_same_id,309,Fly fishing rod,"[309, 310]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
